bus_id,trip_id,route_id,lat,lon,time,speed,direction
0130,3926108,60,37.41007614135742,-121.89158630371094,1774480251,0.0005144400056451559,1
0131,3926044,60,37.27944564819336,-121.9488525390625,1774480251,0.0010288800112903118,0
0132,3926043,60,37.30131149291992,-121.9498519897461,1774480251,0.0015433200169354677,0
0133,3926039,60,37.38722610473633,-121.88629913330078,1774480251,0.0005144400056451559,0
0134,3926102,60,37.27967834472656,-121.94979095458984,1774480251,0.0015433200169354677,1
0135,3926040,60,37.37492370605469,-121.91622161865234,1774480251,14.196486473083496,0
0136,3926107,60,37.41014862060547,-121.89370727539062,1774480251,0.9172465205192566,1
0141,3917771,23,37.323387145996094,-121.9202651977539,1774480251,11.427255630493164,0
0142,3917748,23,37.322509765625,-122.04457092285156,1774480251,0.0015433200169354677,0
0144,3917818,23,37.36137771606445,-121.8342514038086,1774480251,8.590119361877441,1
0145,3917819,23,37.35773468017578,-121.8325424194336,1774480251,0.0015433200169354677,1
0147,3917847,23,37.323482513427734,-121.92333984375,1774480251,6.382142543792725,1
0148,3917731,23,37.32366943359375,-121.90624237060547,1774480251,8.071049690246582,0
0152,3917773,23,37.32254409790039,-122.04493713378906,1774480251,0.0015433200169354677,0
0156,3917816,23,37.32329177856445,-121.96947479248047,1774480251,0.0010288800112903118,1
0160,3917747,23,37.323238372802734,-121.95045471191406,1774480251,0.0010288800112903118,0
0161,3917772,23,37.322898864746094,-122.01152038574219,1774480251,8.003143310546875,0
0163,3917817,23,37.33672332763672,-121.8894271850586,1774480251,2.7892935276031494,1
0165,3917846,23,37.323081970214844,-122.00959014892578,1774480251,4.086711406707764,1
0170,3926103,60,37.32425308227539,-121.9501953125,1774480251,0.0020577600225806236,1
0190,3916771,22,37.42336654663086,-122.14282989501953,1774480251,0.022120920941233635,0
0193,3918789,25,37.337154388427734,-121.8469009399414,1774480251,18.872745513916016,1
0195,3926105,60,37.36909484863281,-121.92854309082031,1774480251,7.624515056610107,1
0197,3926106,60,37.382816314697266,-121.89505767822266,1774480251,0.0015433200169354677,1
0198,3926104,60,37.35693359375,-121.93373107910156,1774480251,3.129279851913452,1
0199,3926042,60,37.35027313232422,-121.94625091552734,1774480251,3.736377716064453,0
3453,3918710,25,37.311073303222656,-121.88475036621094,1774480251,0.0025722000282257795,0
3454,3918791,25,37.36476135253906,-121.83012390136719,1774480251,0.44703999161720276,1
3459,3918713,25,37.32207489013672,-122.04163360595703,1774480251,0.0010288800112903118,0
3463,3918784,25,37.310176849365234,-122.01805877685547,1774480251,0.0020577600225806236,1
3470,3918787,25,37.312625885009766,-121.89314270019531,1774480251,11.733861923217773,1
3477,3918705,25,37.34797286987305,-121.83108520507812,1774480251,4.023359775543213,0
3478,3918709,25,37.310672760009766,-121.92682647705078,1774480251,9.950813293457031,0
3483,3918708,25,37.340030670166016,-121.84264373779297,1774480251,0.0,0
6413,3926041,60,37.36610794067383,-121.92361450195312,1774480251,13.858240127563477,0
6424,3918707,25,37.32011413574219,-121.87735748291016,1774480251,0.0,0
7405,3918790,25,37.34864807128906,-121.83040618896484,1774480251,4.904156684875488,1
7413,3917746,23,37.36073684692383,-121.83851623535156,1774480251,0.01697652041912079,0
7420,3918703,25,37.35215377807617,-121.82498168945312,1774480251,3.140141725540161,0
7421,3918711,25,37.308074951171875,-121.97721099853516,1774480251,0.0,0
7438,3917784,23,37.30711364746094,-121.85516357421875,1774480251,0.0,0
7443,3918788,25,37.31515884399414,-121.88842010498047,1774480251,0.35393473505973816,1
7453,3918706,25,37.359397888183594,-121.83300018310547,1774480251,9.834879875183105,0
7454,3918712,25,37.3124885559082,-121.93733215332031,1774480251,0.0,0
8303,3916810,22,37.352298736572266,-122.0072250366211,1774480251,0.44703999161720276,1
8304,3916770,22,37.360660552978516,-122.02375793457031,1774480251,13.411199569702148,0
8306,3916853,22,37.32719802856445,-121.8104476928711,1774480251,0.0,1
8308,3916821,22,37.372779846191406,-122.05223846435547,1774480251,0.7598278522491455,1
8313,3916759,22,37.340267181396484,-121.88180541992188,1774480251,0.0015433200169354677,0
8314,3916761,22,37.34687042236328,-121.84994506835938,1774480251,8.493760108947754,0
8316,3916852,22,37.33943176269531,-121.84246063232422,1774480251,0.0,1
8318,3916766,22,37.35446548461914,-121.94685363769531,1774480251,0.0015433200169354677,0
8320,3916739,22,37.40426254272461,-122.11796569824219,1774480251,0.272653192281723,0
8323,3916840,22,37.34139633178711,-121.8797378540039,1774480251,1.1533745527267456,1
8324,3916846,22,37.420494079589844,-122.13694763183594,1774480251,2.058788776397705,1
8326,3916839,22,37.33173751831055,-121.90858459472656,1774480251,2.6822400093078613,1
8327,3916823,22,37.33161163330078,-121.9114990234375,1774480251,1.7408649921417236,1
8328,3916757,22,37.32815170288086,-121.81076049804688,1774480251,16.49191665649414,0
8329,3916740,22,37.44409942626953,-122.1661148071289,1774480251,0.0015433200169354677,0
8335,3916760,22,37.338924407958984,-121.92100524902344,1774480251,4.623786449432373,0
