trip_id,route_id,direction_id,start_time,start_date,timestamp,stop_sequence,stop_id,arr_time,dep_time
3948459,22,0,09:04:00,20260504,1777914750,68,60402,1777915512.0,
3948459,22,0,09:04:00,20260504,1777914750,69,60403,1777915532.0,
3948459,22,0,09:04:00,20260504,1777914750,70,60404,1777915617.0,
3948459,22,0,09:04:00,20260504,1777914750,71,60406,1777915666.0,
3948459,22,0,09:04:00,20260504,1777914750,72,60408,1777915725.0,
3948459,22,0,09:04:00,20260504,1777914750,73,60409,1777915780.0,
3948459,22,0,09:04:00,20260504,1777914750,74,60410,1777915853.0,
3948459,22,0,09:04:00,20260504,1777914750,75,60411,1777915886.0,
3948459,22,0,09:04:00,20260504,1777914750,76,60412,1777916002.0,1777916100.0
3948459,22,0,09:04:00,20260504,1777914750,77,60413,1777916139.0,
3948459,22,0,09:04:00,20260504,1777914750,78,60414,1777916193.0,
3948459,22,0,09:04:00,20260504,1777914750,79,60415,1777916270.0,
3948459,22,0,09:04:00,20260504,1777914750,80,60416,1777916298.0,
3948459,22,0,09:04:00,20260504,1777914750,81,60418,1777916339.0,
3948459,22,0,09:04:00,20260504,1777914750,82,60419,1777916416.0,
3948459,22,0,09:04:00,20260504,1777914750,83,60420,1777916460.0,
3948459,22,0,09:04:00,20260504,1777914750,84,60421,1777916513.0,
3948459,22,0,09:04:00,20260504,1777914750,85,60422,1777916632.0,
3948459,22,0,09:04:00,20260504,1777914750,86,60035,1777916726.0,1777917000.0
3948459,22,0,09:04:00,20260504,1777914750,87,60036,1777917004.0,
3948459,22,0,09:04:00,20260504,1777914750,88,60037,1777917034.0,
3948459,22,0,09:04:00,20260504,1777914750,89,60038,1777917060.0,
3948459,22,0,09:04:00,20260504,1777914750,90,60039,1777917111.0,
3948459,22,0,09:04:00,20260504,1777914750,91,60040,1777917199.0,
3948459,22,0,09:04:00,20260504,1777914750,92,60041,1777917236.0,
3948459,22,0,09:04:00,20260504,1777914750,93,60042,1777917273.0,
3948459,22,0,09:04:00,20260504,1777914750,94,60043,1777917305.0,
3948459,22,0,09:04:00,20260504,1777914750,95,60044,1777917350.0,
3948459,22,0,09:04:00,20260504,1777914750,96,60045,1777917398.0,
3948459,22,0,09:04:00,20260504,1777914750,97,60046,1777917414.0,
3948459,22,0,09:04:00,20260504,1777914750,98,60047,1777917482.0,
3948459,22,0,09:04:00,20260504,1777914750,99,60048,1777917529.0,
3948459,22,0,09:04:00,20260504,1777914750,100,60049,1777917577.0,
3948459,22,0,09:04:00,20260504,1777914750,101,60050,1777917614.0,
3948459,22,0,09:04:00,20260504,1777914750,102,65707,1777917641.0,
3948459,22,0,09:04:00,20260504,1777914750,103,65812,1777917764.0,
3948467,22,0,10:00:00,20260504,1777914750,9,60335,,1777914742.0
3948467,22,0,10:00:00,20260504,1777914750,10,60336,1777914814.0,
3948467,22,0,10:00:00,20260504,1777914750,11,60337,1777914857.0,
3948467,22,0,10:00:00,20260504,1777914750,12,60338,1777914890.0,
3948467,22,0,10:00:00,20260504,1777914750,13,60339,1777914914.0,
3948467,22,0,10:00:00,20260504,1777914750,14,60340,1777914943.0,
3948467,22,0,10:00:00,20260504,1777914750,15,60341,1777914974.0,
3948467,22,0,10:00:00,20260504,1777914750,16,60342,1777914994.0,
3948467,22,0,10:00:00,20260504,1777914750,17,60343,1777915039.0,
3948467,22,0,10:00:00,20260504,1777914750,18,60344,1777915072.0,
3948467,22,0,10:00:00,20260504,1777914750,19,60345,1777915096.0,
3948467,22,0,10:00:00,20260504,1777914750,20,60346,1777915212.0,
3948467,22,0,10:00:00,20260504,1777914750,21,60347,1777915245.0,1777915380.0
3948467,22,0,10:00:00,20260504,1777914750,22,60348,1777915404.0,
3948467,22,0,10:00:00,20260504,1777914750,23,60350,1777915429.0,
3948467,22,0,10:00:00,20260504,1777914750,24,60351,1777915529.0,
3948467,22,0,10:00:00,20260504,1777914750,25,60352,1777915595.0,
3948467,22,0,10:00:00,20260504,1777914750,26,60353,1777915622.0,
3948467,22,0,10:00:00,20260504,1777914750,27,60354,1777915724.0,
3948467,22,0,10:00:00,20260504,1777914750,28,60355,1777915770.0,1777915920.0
3948467,22,0,10:00:00,20260504,1777914750,29,60356,1777915932.0,
3948467,22,0,10:00:00,20260504,1777914750,30,60357,1777915989.0,
3948467,22,0,10:00:00,20260504,1777914750,31,60358,1777916011.0,
3948467,22,0,10:00:00,20260504,1777914750,32,60359,1777916056.0,
3948467,22,0,10:00:00,20260504,1777914750,33,60360,1777916129.0,
3948467,22,0,10:00:00,20260504,1777914750,34,60361,1777916170.0,
3948467,22,0,10:00:00,20260504,1777914750,35,60362,1777916242.0,
3948467,22,0,10:00:00,20260504,1777914750,36,60363,1777916303.0,
3948467,22,0,10:00:00,20260504,1777914750,37,60364,1777916340.0,
3948467,22,0,10:00:00,20260504,1777914750,38,60365,1777916437.0,
3948467,22,0,10:00:00,20260504,1777914750,39,60366,1777916488.0,1777916820.0
3948467,22,0,10:00:00,20260504,1777914750,40,60367,1777916859.0,
3948467,22,0,10:00:00,20260504,1777914750,41,60368,1777916933.0,
3948467,22,0,10:00:00,20260504,1777914750,42,60369,1777917019.0,
3948467,22,0,10:00:00,20260504,1777914750,43,60370,1777917118.0,1777917240.0
3948467,22,0,10:00:00,20260504,1777914750,44,60371,1777917269.0,
3948467,22,0,10:00:00,20260504,1777914750,45,60372,1777917319.0,
3948467,22,0,10:00:00,20260504,1777914750,46,60373,1777917386.0,
3948467,22,0,10:00:00,20260504,1777914750,47,60374,1777917483.0,
3948467,22,0,10:00:00,20260504,1777914750,48,60375,1777917550.0,
3948467,22,0,10:00:00,20260504,1777914750,49,60376,1777917615.0,
3948467,22,0,10:00:00,20260504,1777914750,50,60377,1777917629.0,
3948467,22,0,10:00:00,20260504,1777914750,51,60378,1777917671.0,1777917840.0
3948467,22,0,10:00:00,20260504,1777914750,52,60379,1777917858.0,
3948467,22,0,10:00:00,20260504,1777914750,53,60380,1777917944.0,
3948467,22,0,10:00:00,20260504,1777914750,54,60381,1777917968.0,
3948467,22,0,10:00:00,20260504,1777914750,55,60382,1777917994.0,
3948467,22,0,10:00:00,20260504,1777914750,56,60384,1777918085.0,
3948467,22,0,10:00:00,20260504,1777914750,57,62743,1777918129.0,
3948467,22,0,10:00:00,20260504,1777914750,58,60020,1777918173.0,
3948467,22,0,10:00:00,20260504,1777914750,59,60001,1777918295.0,1777918500.0
3948467,22,0,10:00:00,20260504,1777914750,60,60393,1777918583.0,
3948467,22,0,10:00:00,20260504,1777914750,61,60394,1777918601.0,
3948467,22,0,10:00:00,20260504,1777914750,62,60395,1777918647.0,
3948467,22,0,10:00:00,20260504,1777914750,63,60397,1777918684.0,
3948467,22,0,10:00:00,20260504,1777914750,64,60398,1777918746.0,
3948467,22,0,10:00:00,20260504,1777914750,65,60399,1777918777.0,
3948468,22,0,10:42:00,20260504,1777914750,1,60519,,1777916520.0
3948468,22,0,10:42:00,20260504,1777914750,2,60328,1777916627.0,1777916640.0
3948468,22,0,10:42:00,20260504,1777914750,3,60329,1777916817.0,
3948468,22,0,10:42:00,20260504,1777914750,4,60330,1777916912.0,
3948468,22,0,10:42:00,20260504,1777914750,5,60331,1777916929.0,
3948468,22,0,10:42:00,20260504,1777914750,6,60332,1777916950.0,
3948468,22,0,10:42:00,20260504,1777914750,7,60333,1777916975.0,
3948468,22,0,10:42:00,20260504,1777914750,8,60334,1777917022.0,
3948468,22,0,10:42:00,20260504,1777914750,9,60335,1777917083.0,1777917180.0
3948468,22,0,10:42:00,20260504,1777914750,10,60336,1777917199.0,
3948468,22,0,10:42:00,20260504,1777914750,11,60337,1777917225.0,
3948468,22,0,10:42:00,20260504,1777914750,12,60338,1777917259.0,
3948468,22,0,10:42:00,20260504,1777914750,13,60339,1777917279.0,
3948468,22,0,10:42:00,20260504,1777914750,14,60340,1777917314.0,
3948468,22,0,10:42:00,20260504,1777914750,15,60341,1777917354.0,
3948468,22,0,10:42:00,20260504,1777914750,16,60342,1777917374.0,
3948468,22,0,10:42:00,20260504,1777914750,17,60343,1777917433.0,
3948468,22,0,10:42:00,20260504,1777914750,18,60344,1777917461.0,
3948468,22,0,10:42:00,20260504,1777914750,19,60345,1777917488.0,
3948468,22,0,10:42:00,20260504,1777914750,20,60346,1777917554.0,
3948468,22,0,10:42:00,20260504,1777914750,21,60347,1777917587.0,1777917960.0
3948468,22,0,10:42:00,20260504,1777914750,22,60348,1777917970.0,
3948468,22,0,10:42:00,20260504,1777914750,23,60350,1777918000.0,
3948468,22,0,10:42:00,20260504,1777914750,24,60351,1777918068.0,
3948468,22,0,10:42:00,20260504,1777914750,25,60352,1777918132.0,
3948468,22,0,10:42:00,20260504,1777914750,26,60353,1777918161.0,
3948468,22,0,10:42:00,20260504,1777914750,27,60354,1777918253.0,
3948468,22,0,10:42:00,20260504,1777914750,28,60355,1777918291.0,1777918500.0
3948468,22,0,10:42:00,20260504,1777914750,29,60356,1777918500.0,
3948468,22,0,10:42:00,20260504,1777914750,30,60357,1777918541.0,
3948468,22,0,10:42:00,20260504,1777914750,31,60358,1777918573.0,
3948468,22,0,10:42:00,20260504,1777914750,32,60359,1777918681.0,
3948468,22,0,10:42:00,20260504,1777914750,33,60360,1777918746.0,
3948468,22,0,10:42:00,20260504,1777914750,34,60361,1777918797.0,
3948468,22,0,10:42:00,20260504,1777914750,35,60362,1777918872.0,
3948469,22,0,10:57:00,20260504,1777914750,1,60519,,1777917420.0
3948469,22,0,10:57:00,20260504,1777914750,2,60328,1777917539.0,1777917540.0
3948469,22,0,10:57:00,20260504,1777914750,3,60329,1777917730.0,
3948469,22,0,10:57:00,20260504,1777914750,4,60330,1777917814.0,
3948469,22,0,10:57:00,20260504,1777914750,5,60331,1777917831.0,
3948469,22,0,10:57:00,20260504,1777914750,6,60332,1777917854.0,
3948469,22,0,10:57:00,20260504,1777914750,7,60333,1777917882.0,
3948469,22,0,10:57:00,20260504,1777914750,8,60334,1777917930.0,
3948469,22,0,10:57:00,20260504,1777914750,9,60335,1777917969.0,1777918080.0
3948469,22,0,10:57:00,20260504,1777914750,10,60336,1777918155.0,
3948469,22,0,10:57:00,20260504,1777914750,11,60337,1777918190.0,
3948469,22,0,10:57:00,20260504,1777914750,12,60338,1777918219.0,
3948469,22,0,10:57:00,20260504,1777914750,13,60339,1777918243.0,
3948469,22,0,10:57:00,20260504,1777914750,14,60340,1777918297.0,
3948469,22,0,10:57:00,20260504,1777914750,15,60341,1777918338.0,
3948469,22,0,10:57:00,20260504,1777914750,16,60342,1777918369.0,
3948469,22,0,10:57:00,20260504,1777914750,17,60343,1777918429.0,
3948469,22,0,10:57:00,20260504,1777914750,18,60344,1777918469.0,
3948469,22,0,10:57:00,20260504,1777914750,19,60345,1777918496.0,
3948469,22,0,10:57:00,20260504,1777914750,20,60346,1777918598.0,
3948469,22,0,10:57:00,20260504,1777914750,21,60347,1777918639.0,1777918860.0
3948493,22,0,09:19:00,20260504,1777914750,45,60372,1777914674.0,
3948493,22,0,09:19:00,20260504,1777914750,46,60373,1777914734.0,
3948493,22,0,09:19:00,20260504,1777914750,47,60374,1777914849.0,
3948493,22,0,09:19:00,20260504,1777914750,48,60375,1777914928.0,
3948493,22,0,09:19:00,20260504,1777914750,49,60376,1777915003.0,
3948493,22,0,09:19:00,20260504,1777914750,50,60377,1777915019.0,
3948493,22,0,09:19:00,20260504,1777914750,51,60378,1777915071.0,1777915200.0
3948493,22,0,09:19:00,20260504,1777914750,52,60379,1777915210.0,
3948493,22,0,09:19:00,20260504,1777914750,53,60380,1777915307.0,
3948493,22,0,09:19:00,20260504,1777914750,54,60381,1777915345.0,
3948493,22,0,09:19:00,20260504,1777914750,55,60382,1777915383.0,
3948493,22,0,09:19:00,20260504,1777914750,56,60384,1777915489.0,
3948493,22,0,09:19:00,20260504,1777914750,57,62743,1777915523.0,
3948493,22,0,09:19:00,20260504,1777914750,58,60020,1777915576.0,
3948493,22,0,09:19:00,20260504,1777914750,59,60001,1777915718.0,1777915860.0
3948493,22,0,09:19:00,20260504,1777914750,60,60393,1777915919.0,
3948493,22,0,09:19:00,20260504,1777914750,61,60394,1777915935.0,
3948493,22,0,09:19:00,20260504,1777914750,62,60395,1777915958.0,
3948493,22,0,09:19:00,20260504,1777914750,63,60397,1777916003.0,
3948493,22,0,09:19:00,20260504,1777914750,64,60398,1777916076.0,
3948493,22,0,09:19:00,20260504,1777914750,65,60399,1777916111.0,
3948493,22,0,09:19:00,20260504,1777914750,66,60400,1777916142.0,
3948493,22,0,09:19:00,20260504,1777914750,67,60401,1777916182.0,
3948493,22,0,09:19:00,20260504,1777914750,68,60402,1777916199.0,
3948493,22,0,09:19:00,20260504,1777914750,69,60403,1777916233.0,
3948493,22,0,09:19:00,20260504,1777914750,70,60404,1777916315.0,
3948493,22,0,09:19:00,20260504,1777914750,71,60406,1777916373.0,
3948493,22,0,09:19:00,20260504,1777914750,72,60408,1777916418.0,
3948493,22,0,09:19:00,20260504,1777914750,73,60409,1777916464.0,
3948493,22,0,09:19:00,20260504,1777914750,74,60410,1777916527.0,
3948493,22,0,09:19:00,20260504,1777914750,75,60411,1777916558.0,
3948493,22,0,09:19:00,20260504,1777914750,76,60412,1777916636.0,
3948493,22,0,09:19:00,20260504,1777914750,77,60413,1777916714.0,
3948493,22,0,09:19:00,20260504,1777914750,78,60414,1777916781.0,
3948493,22,0,09:19:00,20260504,1777914750,79,60415,1777916873.0,
3948493,22,0,09:19:00,20260504,1777914750,80,60416,1777916894.0,
3948493,22,0,09:19:00,20260504,1777914750,81,60418,1777916930.0,
3948493,22,0,09:19:00,20260504,1777914750,82,60419,1777917010.0,
3948493,22,0,09:19:00,20260504,1777914750,83,60420,1777917054.0,
3948493,22,0,09:19:00,20260504,1777914750,84,60421,1777917104.0,
3948493,22,0,09:19:00,20260504,1777914750,85,60422,1777917226.0,
3948493,22,0,09:19:00,20260504,1777914750,86,60035,1777917337.0,
3948493,22,0,09:19:00,20260504,1777914750,87,60036,1777917387.0,
3948493,22,0,09:19:00,20260504,1777914750,88,60037,1777917423.0,
3948493,22,0,09:19:00,20260504,1777914750,89,60038,1777917444.0,
3948493,22,0,09:19:00,20260504,1777914750,90,60039,1777917507.0,
3948493,22,0,09:19:00,20260504,1777914750,91,60040,1777917585.0,
3948493,22,0,09:19:00,20260504,1777914750,92,60041,1777917624.0,
3948493,22,0,09:19:00,20260504,1777914750,93,60042,1777917664.0,
3948493,22,0,09:19:00,20260504,1777914750,94,60043,1777917709.0,
3948493,22,0,09:19:00,20260504,1777914750,95,60044,1777917751.0,
3948493,22,0,09:19:00,20260504,1777914750,96,60045,1777917789.0,
3948493,22,0,09:19:00,20260504,1777914750,97,60046,1777917805.0,
3948493,22,0,09:19:00,20260504,1777914750,98,60047,1777917887.0,
3948493,22,0,09:19:00,20260504,1777914750,99,60048,1777917926.0,
3948493,22,0,09:19:00,20260504,1777914750,100,60049,1777917975.0,
3948493,22,0,09:19:00,20260504,1777914750,101,60050,1777918011.0,
3948493,22,0,09:19:00,20260504,1777914750,102,65707,1777918038.0,
3948493,22,0,09:19:00,20260504,1777914750,103,65812,1777918160.0,
3948503,22,1,09:58:00,20260504,1777914750,12,65427,,1777914748.0
3948503,22,1,09:58:00,20260504,1777914750,13,60061,1777914770.0,
3948503,22,1,09:58:00,20260504,1777914750,14,60063,1777914862.0,
3948503,22,1,09:58:00,20260504,1777914750,15,60064,1777914889.0,
3948503,22,1,09:58:00,20260504,1777914750,16,60065,1777914950.0,
