bus_id,trip_id,route_id,lat,lon,time,speed,direction
4302,3922808,Rapid 522,37.40647888183594,-122.1200180053711,1774488693,13.411199569702148,1
4305,3922852,Rapid 522,37.38632583618164,-122.08477783203125,1774488693,8.046719551086426,1
4306,3922741,Rapid 522,37.32831573486328,-121.81085968017578,1774488693,21.468095779418945,0
4307,3922807,Rapid 522,37.352237701416016,-122.00779724121094,1774488693,0.0010288800112903118,1
4310,3922798,Rapid 522,37.35866928100586,-121.84315490722656,1774488693,0.0020577600225806236,0
4311,3922782,Rapid 522,37.35228729248047,-121.95916748046875,1774488693,10.281919479370117,0
4315,3922783,Rapid 522,37.44416046142578,-122.16625213623047,1774488693,0.0005144400056451559,0
4316,3922866,Rapid 522,37.32756805419922,-121.8114013671875,1774488693,0.0030866400338709354,1
4318,3922738,Rapid 522,37.350852966308594,-121.85960388183594,1774488693,10.719386100769043,0
4319,3922739,Rapid 522,37.3917236328125,-122.09523010253906,1774488693,10.674116134643555,0
4320,3922805,Rapid 522,37.35247802734375,-121.9597396850586,1774488693,8.935308456420898,1
4322,3922853,Rapid 522,37.336387634277344,-121.89035034179688,1774488693,0.0036010800395160913,1
4325,3922740,Rapid 522,37.33177185058594,-121.90494537353516,1774488693,0.0030866400338709354,0
4329,3922802,Rapid 522,37.36198043823242,-122.02539825439453,1774488693,0.0005144400056451559,0
6413,3926001,60,37.27940368652344,-121.9488296508789,1774488693,0.0005144400056451559,0
6424,3918796,25,37.30961990356445,-122.0223159790039,1774488693,8.046719551086426,1
7405,3918721,25,37.31120681762695,-121.93183135986328,1774488693,0.027265319600701332,0
7413,3917778,23,37.32325744628906,-121.94911193847656,1774488693,3.308878183364868,0
7420,3918723,25,37.31562423706055,-122.04143524169922,1774488693,3.2641217708587646,0
7421,3918800,25,37.320064544677734,-121.87776184082031,1774488693,7.152639865875244,1
7443,3918719,25,37.31739807128906,-121.88484954833984,1774488693,0.004115520045161247,0
7453,3918720,25,37.332862854003906,-121.85321044921875,1774488693,0.0,0
7454,3918799,25,37.30801010131836,-121.90215301513672,1774488693,8.493760108947754,1
8303,3916789,22,37.412601470947266,-122.07400512695312,1774488693,0.0,0
8304,3916870,22,37.34503936767578,-121.84801483154297,1774488693,11.623040199279785,1
8306,3916853,22,37.411922454833984,-122.12445068359375,1774488693,0.0,1
8308,3916752,22,37.35228729248047,-121.9810562133789,1774488693,0.0020577600225806236,0
8318,3916807,22,37.3379020690918,-121.88703918457031,1774488693,4.096485614776611,1
8320,3916834,22,37.32708740234375,-121.81094360351562,1774488693,0.0005144400056451559,1
8323,3916745,22,37.44401168823242,-122.16600036621094,1774488693,0.0015433200169354677,0
8324,3916751,22,37.33187484741211,-121.90192413330078,1774488693,5.813686370849609,0
8326,3916788,22,37.391510009765625,-122.09513854980469,1774488693,0.0,0
8327,3916744,22,37.412109375,-122.12489318847656,1774488693,0.0015433200169354677,0
8328,3916828,22,37.399234771728516,-122.10956573486328,1774488693,1.5062803030014038,1
8329,3916740,22,37.35023880004883,-121.8608169555664,1774488693,8.16004753112793,0
8330,3923634,Rapid 523,37.329193115234375,-121.89168548583984,1774488693,0.0015433200169354677,0
8335,3916829,22,37.35247039794922,-121.96635437011719,1774488693,10.404549598693848,1
8336,3916833,22,37.336483001708984,-121.89010620117188,1774488693,0.0005144400056451559,1
8339,3916786,22,37.44426345825195,-122.16641235351562,1774488693,0.0005144400056451559,0
8340,3922854,Rapid 522,37.3612060546875,-121.83782958984375,1774488693,0.0010288800112903118,1
0130,3926051,60,37.35342788696289,-121.9372329711914,1774488725,0.0036010800395160913,0
0131,3926114,60,37.36355972290039,-121.92189025878906,1774488725,6.048271179199219,1
0132,3926113,60,37.332374572753906,-121.95030975341797,1774488725,10.64633560180664,1
0133,3926052,60,37.30173110961914,-121.9498291015625,1774488725,0.008231040090322495,0
0134,3926115,60,37.37384796142578,-121.91766357421875,1774488725,1.2151073217391968,1
0135,3926053,60,37.27942657470703,-121.94908142089844,1774488725,0.0010288800112903118,0
0136,3926050,60,37.356529235839844,-121.93230438232422,1774488725,0.0015433200169354677,0
0141,3917776,23,37.32250213623047,-122.0444107055664,1774488725,0.0015433200169354677,0
0142,3917825,23,37.33505630493164,-121.8882827758789,1774488725,0.018519839271903038,1
0145,3917729,23,37.32330322265625,-121.93649291992188,1774488725,0.0015433200169354677,0
0147,3917742,23,37.337833404541016,-121.88692474365234,1774488725,6.054958820343018,0
0148,3917730,23,37.32249450683594,-122.04542541503906,1774488725,0.0020577600225806236,0
0150,3923699,Rapid 523,37.32312774658203,-121.99962615966797,1774488725,10.438502311706543,1
0152,3917805,23,37.3498649597168,-121.86194610595703,1774488725,12.806983947753906,1
0156,3917827,23,37.3580436706543,-121.83280944824219,1774488725,0.0010288800112903118,1
0160,3917823,23,37.32324981689453,-121.97455596923828,1774488725,0.0015433200169354677,1
0161,3917824,23,37.323524475097656,-121.91974639892578,1774488725,12.131524085998535,1
0163,3917775,23,37.3295783996582,-121.89079284667969,1774488725,9.733718872070312,0
0165,3917799,23,37.35791015625,-121.83271026611328,1774488725,0.0010288800112903118,1
0170,3926116,60,37.40450668334961,-121.89706420898438,1774488725,2.6961801052093506,1
0174,3923669,Rapid 523,37.32332229614258,-121.94155883789062,1774488725,8.115805625915527,1
0175,3923619,Rapid 523,37.32300567626953,-121.98976135253906,1774488725,14.776260375976562,0
0176,3923650,Rapid 523,37.32329177856445,-121.93666076660156,1774488725,0.0036010800395160913,0
0179,3923635,Rapid 523,37.35240173339844,-122.03251647949219,1774488725,0.0010288800112903118,0
0181,3923618,Rapid 523,37.33798599243164,-121.8865966796875,1774488725,6.245815753936768,0
0183,3923620,Rapid 523,37.410526275634766,-122.0282974243164,1774488725,0.0,0
0193,3918802,25,37.35960006713867,-121.83296203613281,1774488725,7.060174465179443,1
0195,3926048,60,37.36119079589844,-121.91842651367188,1774488725,14.70372486114502,0
0197,3926049,60,37.355491638183594,-121.93035125732422,1774488725,0.0015433200169354677,0
0198,3926047,60,37.38222122192383,-121.900390625,1774488725,10.281919479370117,0
0199,3926112,60,37.31888198852539,-121.95030212402344,1774488725,0.007202160079032183,1
3453,3918724,25,37.312461853027344,-121.93755340576172,1774488725,0.0010288800112903118,0
3454,3918815,25,37.35811233520508,-121.83267974853516,1774488725,0.0,1
3463,3918818,25,37.358272552490234,-121.83283233642578,1774488725,0.0010288800112903118,1
3470,3918816,25,37.34199905395508,-121.84024810791016,1774488725,12.813157081604004,1
3478,3918798,25,37.310726165771484,-121.91568756103516,1774488725,7.802511215209961,1
3483,3918722,25,37.309879302978516,-121.89778137207031,1774488725,11.623040199279785,0
4302,3922808,Rapid 522,37.40995407104492,-122.12290954589844,1774488725,7.152639865875244,1
4305,3922852,Rapid 522,37.38731002807617,-122.08689880371094,1774488725,6.705599784851074,1
4306,3922741,Rapid 522,37.326908111572266,-121.81050872802734,1774488725,5.955671787261963,0
4307,3922807,Rapid 522,37.352230072021484,-122.00821685791016,1774488725,9.179667472839355,1
4310,3922798,Rapid 522,37.35894012451172,-121.84259796142578,1774488725,0.0015433200169354677,0
4311,3922782,Rapid 522,37.352298736572266,-121.95484161376953,1774488725,0.0,0
4315,3922783,Rapid 522,37.444156646728516,-122.16625213623047,1774488725,0.0020577600225806236,0
4316,3922866,Rapid 522,37.32756805419922,-121.8114013671875,1774488725,0.0010288800112903118,1
4318,3922738,Rapid 522,37.35165023803711,-121.85787963867188,1774488725,0.0015433200169354677,0
4319,3922739,Rapid 522,37.38922882080078,-122.09103393554688,1774488725,13.884221076965332,0
4320,3922805,Rapid 522,37.35247039794922,-121.96088409423828,1774488725,6.558081150054932,1
4322,3922853,Rapid 522,37.336334228515625,-121.89042663574219,1774488725,3.466811180114746,1
4325,3922740,Rapid 522,37.33185958862305,-121.9030532836914,1774488725,11.358835220336914,0
4329,3922802,Rapid 522,37.36197280883789,-122.025390625,1774488725,0.0015433200169354677,0
6413,3926001,60,37.27940368652344,-121.9488296508789,1774488725,0.0020577600225806236,0
6424,3918796,25,37.31083679199219,-122.02650451660156,1774488725,13.858240127563477,1
7405,3918721,25,37.311187744140625,-121.93183135986328,1774488725,0.0015433200169354677,0
