,route_id,direction_id,stop_id,stop_sequence,mean_delay,stop_name,boardings,alightings,total_b_a,geometry,proj_dist,spacing
139,22,1,60453,39,-12.666666666666666,The Alameda & University,7.674862066038532,13.539145005321483,21.21400707136001,POINT (6148271.66024642 1949440.27466515),78896.64525517602,0.0
140,22,1,60454,40,-18.333333333333332,The Alameda & McKendrie,7.758804757334169,14.408180218474334,22.166984975808507,POINT (6147727.667568 1950032.27249689),78896.64525517602,0.0
141,22,1,60455,41,-38.333333333333336,The Alameda & Newhall,13.0342955247367,28.60333563495328,41.63763115968999,POINT (6146498.97022225 1950697.35646856),78896.64525517602,0.0
142,22,1,60457,42,-54.333333333333336,The Alameda & Portola,10.372704093292326,35.94749604970193,46.320200142994246,POINT (6145280.23512691 1951173.71673632),78896.64525517602,0.0
143,22,1,60458,43,-54.5,El Camino & The Alameda,10.329270402799812,9.511657215333685,19.840927618133502,POINT (6145292.82598099 1952205.15069707),78896.64525517602,0.0
144,22,1,60459,44,-62.5,El Camino & Campbell,3.617879179643887,5.728376198964436,9.346255378608324,POINT (6144921.62003049 1953137.58813664),78896.64525517602,0.0
145,22,1,60460,45,-68.5,Santa Clara Transit Center,204.61689503307156,273.2972436876849,477.91413872075657,POINT (6143823.12583642 1954052.06301373),78896.64525517602,0.0
146,22,1,62729,46,-54.5,El Camino & Washington,31.206565738183382,38.36888201667617,69.57544775485954,POINT (6141074.23697725 1954839.47777748),76024.56354865988,-2872.081706516139
147,22,1,60466,47,-82.0,El Camino & Monroe,35.73026532291241,19.371155478508424,55.10142080142081,POINT (6139864.19215325 1954321.46372165),74708.74733302691,-1315.8162156329636
148,22,1,60467,48,-108.5,El Camino & Lincoln,13.697109263285732,21.62215709127473,35.31926635456048,POINT (6138611.85410674 1954115.14261198),73386.51995888799,-1322.2273741389217
149,22,1,60468,49,-136.5,El Camino & Scott,152.79689093586143,183.1872506578388,335.9841415937004,POINT (6137168.84288517 1954135.44112781),71943.29784525743,-1443.2221136305598
150,22,1,60469,50,-153.5,El Camino & Los Padres,21.410312073547363,20.19918063962181,41.609492713169175,POINT (6135759.30600607 1954158.5693624),70534.80789481528,-1408.4899504421483
151,22,1,60470,51,-147.0,El Camino & San Tomas,11.69693149987268,19.038180365386253,30.73511186525893,POINT (6134561.331696 1954177.35508598),69336.13140238484,-1198.6764924304443
152,22,1,60471,52,-173.5,El Camino & Bowe,4.015576906753378,9.834332987274164,13.849909894027544,POINT (6133190.77603817 1954202.1893539),67966.11311789337,-1370.018284491467
153,22,1,60472,53,-188.5,El Camino & Bowers,154.9156433435845,187.34735950324185,342.26300284682634,POINT (6132486.84371899 1954211.46722248),67260.8466315575,-705.2664863358659
